umls_key	original_label	prefix	local_id	id_label
UMLS:C1121408	pneumococcal polysaccharide type 1	MESH	C450843	pneumococcal polysaccharide type 1
UMLS:C0912988	OLIG2	MESH	C405708	OLIG2 protein, human
UMLS:C0076550	threonyl-seryl-lysine	MESH	C026068	threonyl-seryl-lysine
UMLS:C4318632	X-linked Nuclear Protein	MESH	D000075924	X-linked Nuclear Protein
UMLS:C0125338	dodecyl ethyleneglycol monoether	RXCUI	2643152	
UMLS:C1424531	KRTAP1-3	MESH	C489804	KRTAP1-3 protein, human
UMLS:C1333692	CCR10	MESH	C515706	CCR10 protein, human
UMLS:C0064871	levodopa methyl ester	MESH	C035420	levodopa methyl ester
UMLS:C1172491	4-mercaptobutyl glucosinolate	MESH	C468823	4-mercaptobutyl glucosinolate
UMLS:C2680378	SHISA3	MESH	C000655132	SHISA3 protein, human
UMLS:C0355022	triclofos sodium	RXCUI	104696	
UMLS:C1425806	NDUFAF1	MESH	C506342	NDUFAF1 protein, human
UMLS:C0637438	desulfoglucosinolate sulfotransferase	MESH	C059883	desulfoglucosinolate sulfotransferase
UMLS:C0290214	delta(6)-hexadecenoic acid	MESH	C090151	delta(6)-hexadecenoic acid
UMLS:C0252816	thrombin receptor peptide SFLLRNP	MESH	C086309	thrombin receptor peptide SFLLRNP
UMLS:C1428987	SUSD2	MESH	C582626	SUSD2 protein, human
UMLS:C1412706	AZGP1	MESH	C488891	AZGP1 protein, human
UMLS:C2365831	valproate Oral Solution	RXCUI	808657	
UMLS:C0765808	peptidylarginine deiminase type IV	MESH	D000080002	Protein-Arginine Deiminase Type 4
UMLS:C0259017	IEM 1213	MESH	C089301	IEM 1213
UMLS:C1412166	ACTN2	MESH	C401401	ACTN2 protein, human
UMLS:C0127096	Maxzide	RXCUI	52440	
UMLS:C1423947	MLLT10	MESH	C092513	MLLT10 protein, human
UMLS:C0054946	CD20 Antigens	MESH	D018951	Antigens, CD20
UMLS:C1824430	IL34	MESH	C529076	IL34 protein, human
UMLS:C3536832	Medical air	DRUGBANK	DB09337	Medical air
UMLS:C3536832	Medical air	RXCUI	411	
UMLS:C0069246	O-carboxymethyl-O-ethyl-beta-cyclodextrin	MESH	C062590	O-carboxymethyl-O-ethyl-beta-cyclodextrin
UMLS:C1418814	PPM1A	MESH	C000607456	PPM1A protein, human
UMLS:C1452607	FCGR2B	MESH	C499173	FCGR2B protein, human
UMLS:C1451821	lamellarin G trimethyl ether	MESH	C486059	lamellarin G trimethyl ether
UMLS:C4034106	pembrolizumab Injection	RXCUI	1657745	
UMLS:C0111608	cyclophilin C	MESH	D000072622	Cyclophilin C
UMLS:C0674272	Boc-Gly-Arg-Arg-MCA	MESH	C111961	Boc-Gly-Arg-Arg-MCA
UMLS:C1448633	Bep4 protein, Paracentrotus lividus	MESH	C065555	Bep4 protein, Paracentrotus lividus
UMLS:C0249863	common salivary protein 1, rat	MESH	C084798	common salivary protein 1, rat
UMLS:C1433893	20-hydroxyvitamin D3	MESH	C480634	20-hydroxyvitamin D3
UMLS:C1175312	sitosterol-3-O-glucopyranoside	MESH	C472604	sitosterol-3-O-glucopyranoside
UMLS:C0251585	digoxigenin-conjugated NAD	MESH	C085701	digoxigenin-conjugated NAD
UMLS:C0121392	hemoglobin Stanleyville II	MESH	C037389	hemoglobin Stanleyville II
UMLS:C0061099	ganglioside M1b	MESH	C029624	ganglioside M1b
UMLS:C0061099	ganglioside M1b	CAS	57576-20-2	
UMLS:C3490787	BF-200 ALA	MESH	C570703	BF-200 ALA
UMLS:C1417966	SIGMAR1	MESH	C000727826	OPRS1 protein, human
UMLS:C0360146	prochlorperazine Rectal Product	RXCUI	1162282	
UMLS:C1436337	CCL5	MESH	C483024	CCL5 protein, human
UMLS:C1423965	LIMS2	MESH	C490235	LIMS2 protein, human
UMLS:C1530787	GART	MESH	C494823	GART protein, human
UMLS:C0053413	Beta-mannosidase	MESH	D044902	beta-Mannosidase
UMLS:C1177017	dextran 110	RXCUI	358871	
UMLS:C0383779	benzyloxycarbonylvalyl-alanyl-aspartyl fluoromethyl ketone	MESH	C096713	benzyloxycarbonylvalyl-alanyl-aspartyl fluoromethyl ketone
UMLS:C5137076	rosuvastatin 20 MG	RXCUI	2167564	
UMLS:C0530120	LY 290293	MESH	C101590	LY 290293
UMLS:C0631917	brain-derived carcinostatic factor, mouse	MESH	C053846	brain-derived carcinostatic factor, mouse
UMLS:C1417492	MUC12	MESH	C553204	MUC12 protein, human
UMLS:C0909382	sertolin	MESH	C121678	sertolin
UMLS:C0170524	BQ 3020	MESH	C075771	BQ 3020
UMLS:C0529975	N-palmitoyltyrosine phosphoric acid	MESH	C101517	N-palmitoyltyrosine phosphoric acid
UMLS:C0895922	mistletoe lectin II	MESH	C488863	mistletoe lectin II
UMLS:C1417697	NFATC4	MESH	C494010	NFATC4 protein, human
UMLS:C1431419	A238L protein, African swine fever virus	MESH	C113585	A238L protein, African swine fever virus
UMLS:C5226942	inulin-propionate ester	MESH	C000634130	inulin-propionate ester
UMLS:C0312360	Isopentenyl-diphosphate delta-isomerase	MESH	C021453	isopentenyldiphosphate delta-isomerase
UMLS:C4308946	vitisin D	MESH	C000613137	vitisin D
UMLS:C0765701	interleukin-18 binding protein	MESH	C118370	interleukin-18 binding protein
UMLS:C1413240	CD81	MESH	C554798	CD81 protein, human
UMLS:C0074201	scotopsin	MESH	C011348	scotopsin
UMLS:C0122040	HLA-DRB1 Chains	MESH	D059811	HLA-DRB1 Chains
UMLS:C1537529	LCA5	MESH	C522405	LCA5 protein, human
UMLS:C4078883	SO1861	MESH	C000603609	SO1861
UMLS:C0964885	4-tert-butyl-3-isopropyl-2,6,7-trioxa-1-phosphabicyclo(2.2.2)octane 1-sulfide	MESH	C422183	4-tert-butyl-3-isopropyl-2,6,7-trioxa-1-phosphabicyclo(2.2.2)octane 1-sulfide
UMLS:C1426055	STARD13	MESH	C473607	STARD13 protein, human
UMLS:C0078077	Vasopressin Receptor	MESH	D017483	Receptors, Vasopressin
UMLS:C1825534	HSP90AA1	MESH	C112969	HSP90AA1 protein, human
UMLS:C0964518	magnesium dechelatase	MESH	C421174	magnesium dechelatase
UMLS:C0911986	RNA polymerase sigma(28)	MESH	C403898	RNA polymerase sigma(28)
UMLS:C0035701	ribosomal RNA	CHEBI	18111	ribosomal RNA
UMLS:C0035701	ribosomal RNA	MESH	D012335	RNA, Ribosomal
UMLS:C0035701	ribosomal RNA	KEGG.COMPOUND	C00240	rRNA
UMLS:C5419304	Etranacogene dezaparvovec	DRUGBANK	DB16791	Etranacogene dezaparvovec
UMLS:C5419304	Etranacogene dezaparvovec	RXCUI	2626727	
UMLS:C1530439	manganite	MESH	C494384	manganite
UMLS:C0002823	ancrod	MESH	C120502	brevinase
UMLS:C0002823	ancrod	MESH	D000721	Ancrod
UMLS:C0002823	ancrod	MESH	D020791	Venombin A
UMLS:C0002823	ancrod	DRUGBANK	DB05099	Ancrod
UMLS:C3179003	Secretoglobins	MESH	D060765	Secretoglobins
UMLS:C3657953	cGAS protein, mouse	MESH	C578391	cGAS protein, mouse
UMLS:C0669775	Figla protein, mouse	MESH	C109920	Figla protein, mouse
UMLS:C0111318	Curosurf	RXCUI	48519	
UMLS:C0965900	P2 peptide	MESH	C425263	P2 peptide
UMLS:C0668084	Receptor, PAR-1	MESH	D044463	Receptor, PAR-1
UMLS:C4078268	soyasaponin Bb	MESH	C000602851	soyasaponin Bb
UMLS:C0642464	3-azidotyrosine	MESH	C065394	3-azidotyrosine
UMLS:C1824159	EOGT	MESH	C000617979	EOGT protein, human
UMLS:C0070781	Phosphatidyl-N-Methylethanolamine N-Methyltransferase	MESH	D050941	Phosphatidyl-N-Methylethanolamine N-Methyltransferase
UMLS:C1412333	ALDH1A1	MESH	C510223	ALDH1A1 protein, human
UMLS:C1538722	CENPV	MESH	C532477	CENPV protein, human
UMLS:C0534435	HLA-B57	MESH	C103707	HLA-B57 antigen
UMLS:C0965646	BCAT2	MESH	C424463	BCAT2 protein, human
UMLS:C1413726	CRYBA1	MESH	C489108	CRYBA1 protein, human
UMLS:C0623602	glycyl-glycyl-cysteine	MESH	C044514	glycyl-glycyl-cysteine
UMLS:C0120092	gonadotropin-associated-peptide releasing enzyme	MESH	C052441	gonadotropin-associated-peptide releasing enzyme
UMLS:C0047679	3-oxoadipate CoA-transferase	MESH	C028573	3-oxoadipate CoA-transferase
UMLS:C4078022	WF-208	MESH	C000604983	WF-208
UMLS:C1258141	linoleoylamide	MESH	C473834	linoleoylamide
UMLS:C1537558	LDLRAP1	MESH	C469745	LDLRAP1 protein, human
UMLS:C1505799	Sch 725418	MESH	C488935	Sch 725418
UMLS:C0053518	betaine-homocysteine methyltransferase	MESH	D050940	Betaine-Homocysteine S-Methyltransferase
UMLS:C0652670	methionyltryptophan	MESH	C075587	methionyltryptophan
UMLS:C1423053	TAS2R13	MESH	D000098706	
UMLS:C0049132	5-deazamethotrexate	MESH	C040504	5-deazamethotrexate
UMLS:C1414531	FANCE	MESH	C499907	FANCE protein, human
UMLS:C0909711	vasostatin	MESH	C121986	vasostatin
UMLS:C0061746	glycylsarcosine	MESH	C004194	glycylsarcosine
UMLS:C1336671	TREX2	MESH	C486104	TREX2 protein, human
UMLS:C1824320	C11orf54	MESH	C512529	C11orf54 protein, human
UMLS:C1311589	compritol HD5 ATO	MESH	C477262	compritol HD5 ATO
UMLS:C0965849	Ro 63-9141	MESH	C425146	Ro 63-9141
UMLS:C0070205	Pectinesterase	MESH	C022323	pectinesterase
UMLS:C1448265	RAD51C	MESH	C448305	RAD51C protein, human
UMLS:C0912082	SC alpha109	MESH	C404149	SC alpha109
UMLS:C1426551	TRAPPC4	MESH	C534479	TRAPPC4 protein, human
UMLS:C0004002	Aspartate Transaminase	MESH	D001219	Aspartate Aminotransferases
UMLS:C1825424	GSG1L	MESH	C000720942	GSG1L protein, human
UMLS:C1098379	roseoside	MESH	C438027	roseoside
UMLS:C1567021	Cd38 protein, rat	MESH	C498156	Cd38 protein, rat
UMLS:C0072053	procollagen Type I N-terminal peptide	MESH	C047202	procollagen Type I N-terminal peptide
UMLS:C1413409	CHRNB3	MESH	C539371	CHRNB3 protein, human
UMLS:C0051439	alpha-N-acylamino acid hydrolase	MESH	C032846	alpha-N-acylamino acid hydrolase
UMLS:C1416881	LMO1	MESH	C065072	LMO1 protein, human
UMLS:C1428464	KBTBD7	MESH	C549143	KBTBD7 protein, human
UMLS:C0911066	pfCHT1, chitinase	MESH	C402444	pfCHT1, chitinase
UMLS:C0071666	poly(propylene glycol) macromolecule	CHEBI	53262	poly(propylene glycol) macromolecule
UMLS:C0071666	poly(propylene glycol) macromolecule	MESH	C012504	polypropylene glycol
UMLS:C0071666	poly(propylene glycol) macromolecule	CAS	25322-69-4	
UMLS:C0077401	Troponin I	MESH	D019210	Troponin I
UMLS:C1836075	NPS	MESH	C506531	neuropeptide S, human
UMLS:C0671300	AR-H029953XX	MESH	C110601	AR-H029953XX
UMLS:C0068873	nitrosyl hemoglobin	MESH	C008657	nitrosyl hemoglobin
UMLS:C0914571	2'-deoxy-5-fluorouridylyl-(3'-5')-2'-deoxy-5-fluoro-N(4)-octadecylcytidine	MESH	C408702	2'-deoxy-5-fluorouridylyl-(3'-5')-2'-deoxy-5-fluoro-N(4)-octadecylcytidine
UMLS:C0672049	ulvan-lyase	MESH	C110941	ulvan-lyase
UMLS:C1427399	DAOA	MESH	C475071	DAOA protein, human
UMLS:C0908866	1,3-dihydroxypropan-2-one 1,3-diiopanoate	MESH	C121277	1,3-dihydroxypropan-2-one 1,3-diiopanoate
UMLS:C0140114	Engerix-B	MESH	C075654	Engerix-B
UMLS:C0140114	Engerix-B	MESH	C075655	Recombivax HB
UMLS:C0084362	ribosomal protein L9	MESH	C049650	ribosomal protein L9
UMLS:C0812223	NOTCH4	MESH	C106075	NOTCH4 protein, human
UMLS:C0052771	azidocalmodulin	MESH	C030955	azidocalmodulin
UMLS:C0771937	goldenrod extract	MESH	C000713828	goldenrod extract
UMLS:C4308877	ZLD1039	MESH	C000613153	ZLD1039
UMLS:C0052799	Carmoisine	CHEBI	82414	Carmoisine
UMLS:C0052799	Carmoisine	UNII	DR4641L47F	CARMOISINE
UMLS:C0052799	Carmoisine	CHEMBL.COMPOUND	CHEMBL1552837	AZORUBINE
UMLS:C0052799	Carmoisine	MESH	C006671	azo rubin S
UMLS:C0052799	Carmoisine	KEGG.COMPOUND	C19358	
UMLS:C0052799	Carmoisine	INCHIKEY	YSVBPNGJESBVRM-ZPZFBZIMSA-L	
UMLS:C0167785	OL 2	MESH	C074376	OL 2
UMLS:C0167785	OL 2	CAS	96778-06-2	
UMLS:C1961104	Chemokine CCL20	MESH	D054418	Chemokine CCL20
UMLS:C3488941	Petroselinum crispum root extract	RXCUI	1311510	
UMLS:C0108685	CCAAT-Enhancer-Binding Proteins	MESH	D022762	CCAAT-Enhancer-Binding Proteins
UMLS:C0064419	Early Growth Response Protein 2	MESH	D051767	Early Growth Response Protein 2
UMLS:C3660416	T16AInh-A01	MESH	C578466	T16AInh-A01
UMLS:C2703086	AZD 8931	MESH	C548875	AZD 8931
UMLS:C1174745	Alvesco	RXCUI	356739	
UMLS:C0120285	Green Fluorescent Proteins	MESH	D049452	Green Fluorescent Proteins
UMLS:C1414205	DYRK1B	MESH	C000728258	DYRK1B protein, human
UMLS:C1425091	CHODL	MESH	C475168	CHODL protein, human
UMLS:C0042672	Vinca Alkaloids	MESH	D014748	Vinca Alkaloids
UMLS:C1540074	TSC22D2	MESH	C574229	TSC22D2 protein, human
UMLS:C0060918	GABA dehydrogenase	MESH	C036322	GABA dehydrogenase
UMLS:C0007649	Oxidized cellulose	DRUGBANK	DB13570	Oxidized cellulose
UMLS:C0007649	Oxidized cellulose	MESH	D002483	Cellulose, Oxidized
UMLS:C0007649	Oxidized cellulose	RXCUI	2481135	
UMLS:C0293328	vesicular transport factor p115	MESH	C091580	vesicular transport factor p115
UMLS:C0760184	TS 941	MESH	C115763	TS 941
UMLS:C1120647	SP500263	MESH	C448221	SP500263
UMLS:C0075168	hlb protein, Staphylococcus aureus	MESH	C029878	hlb protein, Staphylococcus aureus
UMLS:C1412215	ADAR	MESH	C000595356	ADAR protein, human
UMLS:C0077154	Trimeresurus venoms	MESH	C029748	Trimeresurus venoms
UMLS:C0671712	PD 069185	MESH	C110777	PD 069185
UMLS:C0667008	capsazocaine	MESH	C108689	capsazocaine
UMLS:C0059258	endoplasmic reticulum glycoprotein p72	MESH	C062477	endoplasmic reticulum glycoprotein p72
UMLS:C2239864	PSMG4	MESH	C000633951	PSMG4 protein, human
UMLS:C1425013	IL17RD	MESH	C477526	IL17RD protein, human
UMLS:C0081902	carbamoyl phosphate synthetase (arginine-specific)	MESH	C064716	carbamoyl phosphate synthetase (arginine-specific)
UMLS:C0911057	geranylgeranyl-bacteriochlorophyll reductase	MESH	C402429	geranylgeranyl-bacteriochlorophyll reductase
UMLS:C0071960	pretyrosine	MESH	C015478	pretyrosine
UMLS:C0608486	depyruvamide bleomycin	MESH	C020278	depyruvamide bleomycin
UMLS:C3710770	WT1	MESH	C583751	WT1 protein, human
UMLS:C4318201	cadmium bromide	RXCUI	1874551	
UMLS:C0053476	beta-mercaptolactate cysteine disulfide	MESH	C001705	beta-mercaptolactate cysteine disulfide
UMLS:C0249111	OH 3984 K1	MESH	C084381	OH 3984 K1
UMLS:C2933874	MVA 85A	MESH	C549320	MVA 85A
UMLS:C0982446	hydrogenated vegetable oil	RXCUI	1309225	
UMLS:C0635005	ADP-ribosyl Cyclase	MESH	D036541	ADP-ribosyl Cyclase
UMLS:C1425119	NIFK	MESH	C492406	NIFK protein, human
UMLS:C0338204	Herceptin	MESH	C000598430	PF-05280014
UMLS:C0338204	Herceptin	MESH	C000630847	CT-P6
UMLS:C0338204	Herceptin	MESH	C000631275	Ontruzant
UMLS:C0338204	Herceptin	MESH	C000712788	trastuzumab biosimilar HLX02
UMLS:C0338204	Herceptin	MESH	C000721628	ABP-980
UMLS:C0338204	Herceptin	MESH	D000068878	Trastuzumab
UMLS:C0338204	Herceptin	DRUGBANK	DB00072	Trastuzumab
UMLS:C0299474	Bifluorid 12	MESH	C094502	Bifluorid 12
UMLS:C0537896	beta-lactamase IRT-14	MESH	C105418	beta-lactamase IRT-14
UMLS:C1824959	DPH1	MESH	C121987	DPH1 protein, human
UMLS:C0389036	S-4-bromobenzylglutathione cyclopentyl diester	MESH	C099177	S-4-bromobenzylglutathione cyclopentyl diester
UMLS:C0082024	chromostatin	MESH	C067412	chromostatin
UMLS:C1426874	PRICKLE2	MESH	C000588606	PRICKLE2 protein, human
UMLS:C1451737	JNJ460	MESH	C485833	JNJ460
UMLS:C0992521	loracarbef 400 MG	RXCUI	317406	
UMLS:C1442799	LIG4	MESH	C000607893	LIG4 protein, human
UMLS:C0059204	endodeoxyribonuclease NruI	MESH	C055654	endodeoxyribonuclease NruI
UMLS:C0292916	butyroside D	MESH	C091399	butyroside D
UMLS:C1425742	NFXL1	MESH	C508936	NFXL1 protein, human
UMLS:C1166209	Viscum album preparation	RXCUI	350489	
UMLS:C1173462	phenylglycine nitrile	MESH	C470316	phenylglycine nitrile
UMLS:C1823571	UBE2Q1	MESH	C581814	UBE2Q1 protein, human
UMLS:C0812286	NFKB2	MESH	C498206	NFKB2 protein, human
UMLS:C3893120	levetiracetam 1500 MG	RXCUI	1605371	
UMLS:C0006222	bromide salt	CHEBI	22925	bromide salt
UMLS:C0006222	bromide salt	MESH	D001965	Bromides
UMLS:C1099181	mal-farnesol	MESH	C439728	mal-farnesol
UMLS:C1564894	VAMP3	MESH	C494946	VAMP3 protein, human
UMLS:C1172142	sibirine	MESH	C467926	sibirine
UMLS:C1421476	WARS1	MESH	C073175	WARS1 protein, human
UMLS:C1259682	FCER1A	MESH	C475664	FCER1A protein, human
UMLS:C1455461	RNF2	MESH	C489841	RNF2 protein, human
UMLS:C4081162	tirofiban Injection	RXCUI	1737465	
UMLS:C1259510	TRTK-12 peptide	MESH	C475482	TRTK-12 peptide
UMLS:C2827476	AGO1	MESH	C115848	AGO1 protein, human
UMLS:C1412077	ABCC2	MESH	C000715087	ABCC2 protein, human
UMLS:C0109612	cholyl-lysylfluorescein	MESH	C072313	cholyl-lysylfluorescein
UMLS:C0529304	TX 108	MESH	C101192	TX 108
UMLS:C1428488	NAIF1	MESH	C511414	NAIF1 protein, human
UMLS:C1334155	PMAIP1	MESH	C498702	PMAIP1 protein, human
UMLS:C0592459	budesonide Oral Product	RXCUI	1151338	
UMLS:C0214061	leucyltyrosine	MESH	C080057	leucyltyrosine
UMLS:C1568960	ITPR2	MESH	C506927	ITPR2 protein, human
UMLS:C0757672	Cyclic Nucleotide Phosphodiesterases, Type 5	MESH	D054706	Cyclic Nucleotide Phosphodiesterases, Type 5
UMLS:C0219167	DNA topoisomerase V	MESH	C082698	DNA topoisomerase V
UMLS:C0969207	dysidine	MESH	C433902	dysidine
UMLS:C0615378	N-carbobenzoxyglycyl-prolyl-glycyl-glycyl-prolyl-alanine	MESH	C033157	N-carbobenzoxyglycyl-prolyl-glycyl-glycyl-prolyl-alanine
UMLS:C0038481	strychnine nitrate	RXCUI	1310185	
UMLS:C0540333	DEFB4A protein, human	MESH	C106641	DEFB4A protein, human
UMLS:C0645201	Hybrid-B	MESH	C068262	Hybrid-B
UMLS:C0965480	dispiro-1,2,4,5-tetroxane	MESH	C423762	dispiro-1,2,4,5-tetroxane
UMLS:C0656732	2-O-sinapoylmalate	MESH	C079164	2-O-sinapoylmalate
UMLS:C0303612	Technetium-99	MESH	C000615519	Technetium-99
UMLS:C1143379	pseudoisocytosine	MESH	C465235	pseudoisocytosine
UMLS:C0110610	connective tissue growth factor	MESH	D055513	Connective Tissue Growth Factor
UMLS:C1812980	sitagliptin 100 MG	RXCUI	665031	
UMLS:C1308850	FIBP	MESH	C116274	FIBP protein, human
UMLS:C0046795	3'-bromo-3,5,5'-triiodothyronine	MESH	C030471	3'-bromo-3,5,5'-triiodothyronine
UMLS:C0670811	hongotoxin 1	MESH	C110392	hongotoxin 1
UMLS:C1366527	RTN4	MESH	C000603199	RTN4 protein, human
UMLS:C0074448	Shiga Toxin 1	MESH	D022622	Shiga Toxin 1
UMLS:C2673188	PHRF1	MESH	C000626148	PHD and RING finger domain-containing protein 1, human
UMLS:C0662258	congopain	MESH	C084086	congopain
UMLS:C0056445	CP 71362	MESH	C060149	CP 71362
UMLS:C0763464	KRAS	MESH	C117307	KRAS protein, human
UMLS:C1414104	DNAH9	MESH	C430745	DNAH9 protein, human
UMLS:C0135118	palmitoleate	RXCUI	2475954	
UMLS:C4034081	pasireotide 20 MG	RXCUI	1655419	
UMLS:C1137873	halocidin	MESH	C460842	halocidin
UMLS:C4283130	Nigella sativa seed extract	RXCUI	1808612	
UMLS:C0659293	tryphine	MESH	C081483	tryphine
UMLS:C3256826	Capsosiphon fulvescens extract	RXCUI	1426908	
UMLS:C1412455	AP4S1	MESH	C000604469	AP4S1 protein, human
UMLS:C0206759	Chlorine Compounds	MESH	D017606	Chlorine Compounds
UMLS:C0055635	chromogranin B	MESH	D053378	Chromogranin B
UMLS:C1824763	CNBP	MESH	C433227	CNBP protein, human
UMLS:C1412864	DAGLA	MESH	C480280	DAGLA protein, human
UMLS:C2348757	ASPSCR1	MESH	C422743	ASPSCR1 protein, human
UMLS:C0065358	lysin	MESH	C010393	lysin, gastropoda
UMLS:C1257832	Taxoids	MESH	D043823	Taxoids
UMLS:C1435116	WIF1	MESH	C485569	WIF1 protein, human
UMLS:C0632845	6-bromo-m-tyrosine	MESH	C054892	6-bromo-m-tyrosine
UMLS:C0055277	chelatin	MESH	C016298	chelatin
UMLS:C0069922	PA protein, influenza viruses	MESH	C061290	PA protein, influenza viruses
UMLS:C2710874	tapentadol hydrochloride	RXCUI	857492	
UMLS:C0059100	Xylan Endo-1,3-beta-Xylosidase	MESH	D043325	Xylan Endo-1,3-beta-Xylosidase
UMLS:C0250852	prophospholipase A2	MESH	C085333	prophospholipase A2
UMLS:C0768504	6-benzoyldeltamine	MESH	C119643	6-benzoyldeltamine
UMLS:C0764334	4-hydroxyestrone N-acetylcysteine	MESH	C117732	4-hydroxyestrone N-acetylcysteine
UMLS:C0031312	Phalloidine	MESH	D010590	Phalloidine
UMLS:C0765666	preprohormone B	MESH	C118352	preprohormone B
UMLS:C0381652	1-acetyl-7-deacetylforskolin	MESH	C095702	1-acetyl-7-deacetylforskolin
UMLS:C0989603	ramipril 1.25 MG	RXCUI	316626	
UMLS:C0051069	alanyl-alanyl-alanine	MESH	C039944	alanyl-alanyl-alanine
UMLS:C0596123	AHR	MESH	C111235	AHR protein, human
UMLS:C1097111	mollusk-derived growth factor	MESH	C435026	mollusk-derived growth factor
UMLS:C0667349	asparaginyl-leucyl-prolyl-arginine	MESH	C108849	asparaginyl-leucyl-prolyl-arginine
UMLS:C0544374	progesterone Injectable Product	RXCUI	1162288	
UMLS:C1450499	SC-4 peptide	MESH	C483878	SC-4 peptide
UMLS:C0069504	E5	MESH	C054859	oncogene protein E5, Human papillomavirus type 16
UMLS:C0016787	Fucosidase	MESH	D005644	alpha-L-Fucosidase
UMLS:C0252114	forskolin receptor	MESH	C085974	forskolin receptor
UMLS:C1336990	CCN4	MESH	C116396	CCN4 protein, human
UMLS:C1312211	(22R,23R,24S)-22,23-dihydroxy-24-methyl-5alpha-cholest-2-en-6-one	MESH	C477919	(22R,23R,24S)-22,23-dihydroxy-24-methyl-5alpha-cholest-2-en-6-one
UMLS:C1136693	cytokine receptor, GLM-R	MESH	C456339	cytokine receptor, GLM-R
UMLS:C0253663	dansylproline	MESH	C086697	dansylproline
UMLS:C0591636	Inderal	RXCUI	151890	
UMLS:C0065884	meglumine iodamide	RXCUI	29455	
UMLS:C2349151	Salix alba bark	DRUGBANK	DB14274	Salix alba bark
UMLS:C2349151	Salix alba bark	RXCUI	1307749	
UMLS:C0965764	TBC 3214	MESH	C424912	TBC 3214
UMLS:C0164248	zinc selenide	UNII	OWX23150D5	ZINC SELENIDE
UMLS:C0164248	zinc selenide	MESH	C044696	zinc selenide
UMLS:C0164248	zinc selenide	INCHIKEY	CEABYDHZPPEBRT-UHFFFAOYSA-N	
UMLS:C1450242	apo-14'-carotenoic acid	MESH	C483690	apo-14'-carotenoic acid
UMLS:C1427976	THAP7	MESH	C498974	THAP7 protein, human
UMLS:C0074988	Shinganine kinase	MESH	C022647	sphinganine kinase
UMLS:C0384500	urostim	MESH	C097060	urostim
UMLS:C1416955	MAB21L2	MESH	C000589992	MAB21L2 protein, human
UMLS:C0048663	4-oxalocrotonate tautomerase	MESH	C021918	4-oxalocrotonate tautomerase
UMLS:C0628391	hemorphin 5	MESH	C049858	hemorphin 5
UMLS:C1143933	N protein, Drosophila	MESH	C497759	N protein, Drosophila
UMLS:C1332724	CDC45	MESH	C113571	CDC45 protein, human
UMLS:C0075331	strong silver protein	MESH	C003232	strong silver protein
UMLS:C0173557	glycoprotein B, human herpesvirus-6	MESH	C077311	glycoprotein B, human herpesvirus-6
UMLS:C0668306	Organic Anion Transport Protein 1	MESH	D027362	Organic Anion Transport Protein 1
UMLS:C1416396	IL1R2	MESH	C508592	IL1R2 protein, human
UMLS:C0022143	Isoamylase	MESH	D007517	Isoamylase
UMLS:C1569829	leucoisoprenochrome-o-semiquinone	MESH	C500995	leucoisoprenochrome-o-semiquinone
UMLS:C2732151	Ampyra	RXCUI	897022	
UMLS:C0052545	aspartylglutamate	MESH	C038676	aspartylglutamate
UMLS:C0053668	biphenyl-4-hydroxylase	MESH	C019793	biphenyl-4-hydroxylase
UMLS:C0026972	Myelin Proteins	MESH	D009185	Myelin Proteins
UMLS:C0002712	amylase	MESH	D000681	Amylases
UMLS:C0141313	S-Nitrosothiols	MESH	D026403	S-Nitrosothiols
UMLS:C0051408	alpha-methyl-m-tyrosine	MESH	C031476	alpha-methyl-m-tyrosine
UMLS:C1331168	tadalafil 5 MG	RXCUI	405935	
UMLS:C1539866	ST6GAL2	MESH	C549032	ST6GAL2 protein, human
UMLS:C1825266	MVB12A	MESH	C514895	MVB12A protein, human
UMLS:C0665587	APX1 protein, Arabidopsis	MESH	C555290	APX1 protein, Arabidopsis
UMLS:C1504796	SLC19A3	MESH	C492291	SLC19A3 protein, human
UMLS:C1825022	EBF1	MESH	C081976	EBF1 protein, human
