combo_concept_id	combo_label	seed_identifier	canonical_identifier	equivalent_identifier	equivalent_label	mapping_confidence	mapping_source
1.3.3.1	Role_Playing	UMLS:C0035822	UMLS:C0035822	UMLS:C0035822	Role play technique		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.3.1	Role_Playing	UMLS:C0035822	UMLS:C0035822	MESH:D012381	Role play technique	0.9	combo_crosswalk_from_mrconso.tsv
1.3.3.1	Role_Playing	UMLS:C0035822	UMLS:C0035822	SNOMEDCT:228585005	Role play technique	0.9	combo_crosswalk_from_mrconso.tsv
1.3.3.1	Role_Playing	MESH:D012381	UMLS:C0035822	UMLS:C0035822	Role play technique		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.3.1	Role_Playing	MESH:D012381	UMLS:C0035822	MESH:D012381	Role play technique	0.9	combo_crosswalk_from_mrconso.tsv
1.3.3.1	Role_Playing	MESH:D012381	UMLS:C0035822	SNOMEDCT:228585005	Role play technique	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4	Sensory_Art_Therapy	UMLS:C0969699	UMLS:C0969699	UMLS:C0969699	Sensory Art Therapies		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.4	Sensory_Art_Therapy	UMLS:C0969699	UMLS:C0969699	MESH:D026421	Sensory Art Therapies	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4	Sensory_Art_Therapy	MESH:D026421	UMLS:C0969699	UMLS:C0969699	Sensory Art Therapies		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.4	Sensory_Art_Therapy	MESH:D026421	UMLS:C0969699	MESH:D026421	Sensory Art Therapies	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.2	Acoustic_Stimulation	UMLS:C0001164	UMLS:C0001164	UMLS:C0001164	Acoustic Stimulation		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.4.2	Acoustic_Stimulation	UMLS:C0001164	UMLS:C0001164	MESH:D000161	Acoustic Stimulation	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.2	Acoustic_Stimulation	MESH:D000161	UMLS:C0001164	UMLS:C0001164	Acoustic Stimulation		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.4.2	Acoustic_Stimulation	MESH:D000161	UMLS:C0001164	MESH:D000161	Acoustic Stimulation	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.3	Aromatherapy	UMLS:C0376547	UMLS:C0376547	UMLS:C0376547	Aromatherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.4.3	Aromatherapy	UMLS:C0376547	UMLS:C0376547	LOINC:LA25339-5	Aromatherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.3	Aromatherapy	UMLS:C0376547	UMLS:C0376547	MESH:D019341	Aromatherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.3	Aromatherapy	UMLS:C0376547	UMLS:C0376547	SNOMEDCT:394615007	Aromatherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.3	Aromatherapy	MESH:D019341	UMLS:C0376547	UMLS:C0376547	Aromatherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.4.3	Aromatherapy	MESH:D019341	UMLS:C0376547	LOINC:LA25339-5	Aromatherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.3	Aromatherapy	MESH:D019341	UMLS:C0376547	MESH:D019341	Aromatherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.3	Aromatherapy	MESH:D019341	UMLS:C0376547	SNOMEDCT:394615007	Aromatherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.4	Play_Therapy	UMLS:C0032216	UMLS:C0032216	UMLS:C0032216	Play Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.4.4	Play_Therapy	UMLS:C0032216	UMLS:C0032216	ICD9CM:94.36	Play Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.4	Play_Therapy	UMLS:C0032216	UMLS:C0032216	MESH:D010989	Play Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.4	Play_Therapy	UMLS:C0032216	UMLS:C0032216	SNOMEDCT:151561006	Play Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.4	Play_Therapy	UMLS:C0032216	UMLS:C0032216	SNOMEDCT:72101003	Play Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.4	Play_Therapy	UMLS:C0032216	UMLS:C0032216	SNOMEDCT:76075007	Play Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.4	Play_Therapy	MESH:D010989	UMLS:C0032216	UMLS:C0032216	Play Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.4.4	Play_Therapy	MESH:D010989	UMLS:C0032216	ICD9CM:94.36	Play Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.4	Play_Therapy	MESH:D010989	UMLS:C0032216	MESH:D010989	Play Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.4	Play_Therapy	MESH:D010989	UMLS:C0032216	SNOMEDCT:151561006	Play Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.4	Play_Therapy	MESH:D010989	UMLS:C0032216	SNOMEDCT:72101003	Play Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.4	Play_Therapy	MESH:D010989	UMLS:C0032216	SNOMEDCT:76075007	Play Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.4.5.4	Journaling	UMLS:C2316067	UMLS:C2316067	UMLS:C2316067	Journaling		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.4.5.4	Journaling	UMLS:C2316067	UMLS:C2316067	SNOMEDCT:433497004	Journaling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	UMLS:C3888013	UMLS:C3888013	UMLS:C3888013			self
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	UMLS:C0020587	Hypnotherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	ICD9CM:94.32		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	LOINC:LA33537-4		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	MESH:D006990		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	NCIT:C15420		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	SNOMEDCT:151644003		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	SNOMEDCT:151645002		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	SNOMEDCT:151646001		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	SNOMEDCT:183408002		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	SNOMEDCT:183409005		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	SNOMEDCT:19997007		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5	Hypnosis	MESH:D006990	UMLS:C0020587	SNOMEDCT:70503004		0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.1	Autogenic_Training	UMLS:C0004361	UMLS:C0004361	UMLS:C0004361	Autogenic Training		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.5.1	Autogenic_Training	UMLS:C0004361	UMLS:C0004361	MESH:D001326	Autogenic Training	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.1	Autogenic_Training	UMLS:C0004361	UMLS:C0004361	SNOMEDCT:389008003	Autogenic Training	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.1	Autogenic_Training	UMLS:C0004361	UMLS:C0004361	SNOMEDCT:44005004	Autogenic Training	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.1	Autogenic_Training	MESH:D001326	UMLS:C0004361	UMLS:C0004361	Autogenic Training		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.5.1	Autogenic_Training	MESH:D001326	UMLS:C0004361	MESH:D001326	Autogenic Training	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.1	Autogenic_Training	MESH:D001326	UMLS:C0004361	SNOMEDCT:389008003	Autogenic Training	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.1	Autogenic_Training	MESH:D001326	UMLS:C0004361	SNOMEDCT:44005004	Autogenic Training	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.2	Suggestion	UMLS:C0038659	UMLS:C0038659	UMLS:C0038659			self
1.3.5.2	Suggestion	UMLS:C0038659	UMLS:C0038659	MESH:D013404	therapeutic suggestion	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.2	Suggestion	MESH:D013404	UMLS:C0038659	UMLS:C0038659			self
1.3.5.2	Suggestion	MESH:D013404	UMLS:C0038659	MESH:D013404	therapeutic suggestion	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.2.1	Autosuggestion	UMLS:C0004404	UMLS:C0004404	UMLS:C0004404	Autosuggestion		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.5.2.1	Autosuggestion	UMLS:C0004404	UMLS:C0004404	MESH:D001346	Autosuggestion	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.2.1	Autosuggestion	MESH:D001346	UMLS:C0004404	UMLS:C0004404	Autosuggestion		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.5.2.1	Autosuggestion	MESH:D001346	UMLS:C0004404	MESH:D001346	Autosuggestion	0.9	combo_crosswalk_from_mrconso.tsv
1.3.5.4	Self_Hypnosis	UMLS:C0679660	UMLS:C0679660	UMLS:C0679660	Self-Hypnosis		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.5.5	Hypnobirthing	UMLS:C2985297	UMLS:C2985297	UMLS:C2985297			self
1.3.5.5	Hypnobirthing	UMLS:C2985297	UMLS:C2985297	NCIT:C92810	Hypnobirthing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.6	Imagery_Psychotherapy	UMLS:C0150627	UMLS:C0150627	UMLS:C0150627	Guided imagery		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.6	Imagery_Psychotherapy	UMLS:C0150627	UMLS:C0150627	LOINC:LA25351-0	Guided imagery	0.9	combo_crosswalk_from_mrconso.tsv
1.3.6	Imagery_Psychotherapy	UMLS:C0150627	UMLS:C0150627	MESH:D019018	Guided imagery	0.9	combo_crosswalk_from_mrconso.tsv
1.3.6	Imagery_Psychotherapy	UMLS:C0150627	UMLS:C0150627	MTH:U003159	Guided imagery	0.9	combo_crosswalk_from_mrconso.tsv
1.3.6	Imagery_Psychotherapy	UMLS:C0150627	UMLS:C0150627	NCIT:C15375	Guided imagery	0.9	combo_crosswalk_from_mrconso.tsv
1.3.6	Imagery_Psychotherapy	UMLS:C0150627	UMLS:C0150627	SNOMEDCT:386437005	Guided imagery	0.9	combo_crosswalk_from_mrconso.tsv
1.3.6	Imagery_Psychotherapy	MESH:D019018	UMLS:C0150627	UMLS:C0150627	Guided imagery		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.6	Imagery_Psychotherapy	MESH:D019018	UMLS:C0150627	LOINC:LA25351-0	Guided imagery	0.9	combo_crosswalk_from_mrconso.tsv
1.3.6	Imagery_Psychotherapy	MESH:D019018	UMLS:C0150627	MESH:D019018	Guided imagery	0.9	combo_crosswalk_from_mrconso.tsv
1.3.6	Imagery_Psychotherapy	MESH:D019018	UMLS:C0150627	MTH:U003159	Guided imagery	0.9	combo_crosswalk_from_mrconso.tsv
1.3.6	Imagery_Psychotherapy	MESH:D019018	UMLS:C0150627	NCIT:C15375	Guided imagery	0.9	combo_crosswalk_from_mrconso.tsv
1.3.6	Imagery_Psychotherapy	MESH:D019018	UMLS:C0150627	SNOMEDCT:386437005	Guided imagery	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7	Spiritual_Therapy	UMLS:C0679674	UMLS:C0679674	UMLS:C0679674	Spiritual Therapies		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7	Spiritual_Therapy	UMLS:C0679674	UMLS:C0679674	NCIT:C51972	Spiritual Therapies	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7	Spiritual_Therapy	UMLS:C0679674	UMLS:C0679674	SNOMEDCT:105390002	Spiritual Therapies	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7	Spiritual_Therapy	MESH:D026443	UMLS:C0015547	UMLS:C0015547	Spiritual Healing		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7	Spiritual_Therapy	MESH:D026443	UMLS:C0015547	MESH:D026443	Spiritual Healing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.2	Faith_Healing	UMLS:C0949912	UMLS:C0949912	UMLS:C0949912	Faith Healing		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.2	Faith_Healing	UMLS:C0949912	UMLS:C0949912	NCIT:C51973	Faith Healing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.2	Faith_Healing	MESH:D029221	UMLS:C0282230	UMLS:C0282230			self
1.3.7.2	Faith_Healing	MESH:D029221	UMLS:C0282230	MESH:D029221	Prayer Healing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.2.2	Prayer_Healing	UMLS:C0282230	UMLS:C0282230	UMLS:C0282230			self
1.3.7.2.2	Prayer_Healing	UMLS:C0282230	UMLS:C0282230	MESH:D029221	Prayer Healing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.3	Laying_on_of_Hands_with_Prayer	UMLS:C1276354	UMLS:C1276354	UMLS:C1276354			self
1.3.7.3	Laying_on_of_Hands_with_Prayer	UMLS:C1276354	UMLS:C1276354	SNOMEDCT:134387000	Laying on of hands with prayer	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.3	Laying_on_of_Hands_with_Prayer	UMLS:C1276354	UMLS:C1276354	SNOMEDCT:367062002	Laying on of hands with prayer	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.3	Laying_on_of_Hands_with_Prayer	UMLS:C1276354	UMLS:C1276354	SNOMEDCT:367289002	Laying on of hands with prayer	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.4	Meditation_Therapy	UMLS:C0814263	UMLS:C0814263	UMLS:C0814263	Meditation Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.4	Meditation_Therapy	UMLS:C0814263	UMLS:C0814263	NCIT:C51975	Meditation Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.4	Meditation_Therapy	MESH:D019122	UMLS:C0150277	UMLS:C0150277	meditation		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.4	Meditation_Therapy	MESH:D019122	UMLS:C0150277	MESH:D019122		0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.4.1.1.1	Transcendental_Meditation	UMLS:C0204530	UMLS:C0204530	UMLS:C0204530			self
1.3.7.4.1.1.1	Transcendental_Meditation	UMLS:C0204530	UMLS:C0204530	SNOMEDCT:39697002	Transcendental meditation therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.4.2	Mindfulness_Meditation	UMLS:C5891058	UMLS:C5891058	UMLS:C5891058			self
1.3.7.4.2	Mindfulness_Meditation	UMLS:C5891058	UMLS:C5891058	MESH:D064866	Mindfulness Meditation	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.4.2.10	Mindfulness_Based_Cognitive_Therapy	UMLS:C5940645	UMLS:C5940645	UMLS:C5940645			self
1.3.7.4.2.10	Mindfulness_Based_Cognitive_Therapy	UMLS:C5940645	UMLS:C5940645	MESH:D000099025	Mindfulness-Based Cognitive Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.5	Mental_Healing	UMLS:C0025352	UMLS:C0025352	UMLS:C0025352	Mental Healing		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.5	Mental_Healing	UMLS:C0025352	UMLS:C0025352	MESH:D008602	Mental Healing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.5	Mental_Healing	MESH:D008602	UMLS:C0025352	UMLS:C0025352	Mental Healing		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.5	Mental_Healing	MESH:D008602	UMLS:C0025352	MESH:D008602	Mental Healing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.6	Radiesthesia	UMLS:C0034545	UMLS:C0034545	UMLS:C0034545	Radiesthesia		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.6	Radiesthesia	UMLS:C0034545	UMLS:C0034545	MESH:D011844	Radiesthesia	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.6	Radiesthesia	MESH:D011844	UMLS:C0034545	UMLS:C0034545	Radiesthesia		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.6	Radiesthesia	MESH:D011844	UMLS:C0034545	MESH:D011844	Radiesthesia	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.8	Distance_Healing	UMLS:C1541277	UMLS:C1541277	UMLS:C1541277	Distance Healing		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.8	Distance_Healing	UMLS:C1541277	UMLS:C1541277	NCIT:C51974	Distance Healing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.11	Psychic_Healing	UMLS:C0871171	UMLS:C0871171	UMLS:C0871171	Psychic Healing		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.13	Spiritual_Healing	UMLS:C0015547	UMLS:C0015547	UMLS:C0015547	Spiritual Healing		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.13	Spiritual_Healing	UMLS:C0015547	UMLS:C0015547	MESH:D026443	Spiritual Healing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.13	Spiritual_Healing	MESH:D026443	UMLS:C0015547	UMLS:C0015547	Spiritual Healing		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.13	Spiritual_Healing	MESH:D026443	UMLS:C0015547	MESH:D026443	Spiritual Healing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.7.13.1	Exorcism	UMLS:C4045985	UMLS:C4045985	UMLS:C4045985			self
1.3.7.13.1	Exorcism	MESH:D026443	UMLS:C0015547	UMLS:C0015547	Spiritual Healing		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.7.13.1	Exorcism	MESH:D026443	UMLS:C0015547	MESH:D026443	Spiritual Healing	0.9	combo_crosswalk_from_mrconso.tsv
1.3.8	Stress_Management_Therapy	UMLS:C1883174	UMLS:C1883174	UMLS:C1883174	Stress Management Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.8	Stress_Management_Therapy	UMLS:C1883174	UMLS:C1883174	NCIT:C67032	Stress Management Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.9	Support_Group_Therapy	UMLS:C1883225	UMLS:C1883225	UMLS:C1883225	Support Group Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.9	Support_Group_Therapy	UMLS:C1883225	UMLS:C1883225	NCIT:C67030	Support Group Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10	Psychotherapy	UMLS:C0033968	UMLS:C0033968	UMLS:C0033968	Psychotherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.10	Psychotherapy	UMLS:C0033968	UMLS:C0033968	MESH:D011613	Psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10	Psychotherapy	UMLS:C0033968	UMLS:C0033968	NCIT:C15308	Psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10	Psychotherapy	UMLS:C0033968	UMLS:C0033968	SNOMEDCT:151615000	Psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10	Psychotherapy	UMLS:C0033968	UMLS:C0033968	SNOMEDCT:183380006	Psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10	Psychotherapy	UMLS:C0033968	UMLS:C0033968	SNOMEDCT:75516001	Psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.1	Psychoeducation	UMLS:C0871175	UMLS:C0871175	UMLS:C0871175	Psychoeducation		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.10.1	Psychoeducation	UMLS:C0871175	UMLS:C0871175	SNOMEDCT:702545008	Psychoeducation	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.2	Bibliotherapy	UMLS:C0005365	UMLS:C0005365	UMLS:C0005365	Bibliotherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.10.2	Bibliotherapy	UMLS:C0005365	UMLS:C0005365	MESH:D001638	Bibliotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.2	Bibliotherapy	UMLS:C0005365	UMLS:C0005365	SNOMEDCT:386526006	Bibliotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.3.1	Bioenergetic_Therapy	UMLS:C2945659	UMLS:C2945659	UMLS:C2945659			self
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	UMLS:C0010210	Counseling		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	MESH:D003376	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	NCIT:C61547	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	SNOMEDCT:129441002	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	SNOMEDCT:148198002	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	SNOMEDCT:148199005	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	SNOMEDCT:148207006	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	SNOMEDCT:170974001	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	SNOMEDCT:170975000	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	SNOMEDCT:170984000	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	SNOMEDCT:360268008	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	SNOMEDCT:409063005	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.4	Counseling	UMLS:C0010210	UMLS:C0010210	SNOMEDCT:69197005	Counseling	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.5	Emotional_Freedom_Technique	UMLS:C1608504	UMLS:C1608504	UMLS:C1608504			self
1.3.10.6	Gestalt_Therapy	UMLS:C0017501	UMLS:C0017501	UMLS:C0017501	Gestalt Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.10.6	Gestalt_Therapy	UMLS:C0017501	UMLS:C0017501	MESH:D005864	Gestalt Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.6	Gestalt_Therapy	UMLS:C0017501	UMLS:C0017501	SNOMEDCT:9591001	Gestalt Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.7	Narrative_Therapy	UMLS:C3494322	UMLS:C3494322	UMLS:C3494322	Narrative Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.10.7	Narrative_Therapy	UMLS:C3494322	UMLS:C3494322	MESH:D062525	Narrative Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.8	Family_Psychotherapy	UMLS:C0015618	UMLS:C0015618	UMLS:C0015618	Family psychotherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.10.8	Family_Psychotherapy	UMLS:C0015618	UMLS:C0015618	ICD9CM:94.42	Family psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.8	Family_Psychotherapy	UMLS:C0015618	UMLS:C0015618	MESH:D005196	Family psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.8	Family_Psychotherapy	UMLS:C0015618	UMLS:C0015618	MTH:U003463	Family psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.8	Family_Psychotherapy	UMLS:C0015618	UMLS:C0015618	NCIT:C93347	Family psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.8	Family_Psychotherapy	UMLS:C0015618	UMLS:C0015618	SNOMEDCT:108313002	Family psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.8	Family_Psychotherapy	UMLS:C0015618	UMLS:C0015618	SNOMEDCT:151621001	Family psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.8	Family_Psychotherapy	UMLS:C0015618	UMLS:C0015618	SNOMEDCT:51484002	Family psychotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.12	Cognitive_Behavioral_Therapy	MESH:D015928	UMLS:C0009244	UMLS:C0009244	Cognitive Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.10.12	Cognitive_Behavioral_Therapy	MESH:D015928	UMLS:C0009244	MESH:D015928		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.12	Cognitive_Behavioral_Therapy	MESH:D015928	UMLS:C0009244	NCIT:C64345		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.12	Cognitive_Behavioral_Therapy	MESH:D015928	UMLS:C0009244	SNOMEDCT:151618003		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.12	Cognitive_Behavioral_Therapy	MESH:D015928	UMLS:C0009244	SNOMEDCT:183383008		0.9	combo_crosswalk_from_mrconso.tsv
