preferred_identifier	preferred_label	evidence	source_file
MESH:D053281	Enediynes	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D053610	Opiate Alkaloids	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D053978	Pentacyclic Triterpenes	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D054742	Acyl-Butyrolactones	ikraph	ikraph_edges_cleaned.csv
MESH:D054830	Sesterterpenes	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D055549	Volatile Organic Compounds	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MESH:D055768	Halogenated Diphenyl Ethers	ikraph	ikraph_edges_cleaned.csv
MESH:D057127	Single-Chain Antibodies	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D057888	Iridoid Glucosides	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D057889	Iridoid Glycosides	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D058607	Fibric Acids	ikraph	ikraph_edges_cleaned.csv
MESH:D058632	Neuroprostanes	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D058924	Thienopyridines	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D058955	Metalloids	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D062385	Hydroxybenzoates	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D062605	Quillaja Saponins	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D063065	Organophosphonates	ikraph	ikraph_edges_cleaned.csv
MESH:D063086	Organothiophosphates	ikraph	ikraph_edges_cleaned.csv
MESH:D063388	Endocannabinoids	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D064687	Diarylquinolines	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
MESH:D065366	Cryptoxanthins	ikraph	ikraph_edges_cleaned.csv
MONDO:0000001	disease	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0000004	adrenocortical insufficiency	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0000005	alopecia, isolated	ikraph	ikraph_edges_cleaned.csv
MONDO:0000009	inherited bleeding disorder, platelet-type	ikraph	ikraph_edges_cleaned.csv
MONDO:0000014	colorblindness, partial	ikraph	ikraph_edges_cleaned.csv
MONDO:0000015	classic complement early component deficiency	ikraph	ikraph_edges_cleaned.csv
MONDO:0000022	Bedwetting	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0000030	familial sleep-related hypermotor epilepsy	ikraph	ikraph_edges_cleaned.csv
MONDO:0000050	Congenital IGHD	ikraph	ikraph_edges_cleaned.csv
MONDO:0000062	isolated microphthalmia	ikraph	ikraph_edges_cleaned.csv
MONDO:0000066	mitochondrial complex deficiency	ikraph	ikraph_edges_cleaned.csv
MONDO:0000082	pelvic organ prolapse	ikraph	ikraph_edges_cleaned.csv
MONDO:0000088	precocious puberty	ikraph	ikraph_edges_cleaned.csv
MONDO:0000104	anemia, hypochromic microcytic with iron overload	ikraph	ikraph_edges_cleaned.csv
MONDO:0000105	anemia, nonspherocytic hemolytic	ikraph	ikraph_edges_cleaned.csv
MONDO:0000107	auriculocondylar syndrome	ikraph	ikraph_edges_cleaned.csv
MONDO:0000110	bifid nose	ikraph	ikraph_edges_cleaned.csv
MONDO:0000115	Chiari malformation	ikraph	ikraph_edges_cleaned.csv
MONDO:0000118	reticulate pigment disorder	ikraph	ikraph_edges_cleaned.csv
MONDO:0000128	giant axonal neuropathy	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0000129	glutaric aciduria	ikraph	ikraph_edges_cleaned.csv
MONDO:0000147	polyposis	ikraph	ikraph_edges_cleaned.csv
MONDO:0000152	thiamine-responsive dysfunction syndrome	ikraph	ikraph_edges_cleaned.csv
MONDO:0000153	transposition of the great arteries	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0000159	bone marrow failure syndrome	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0000166	encephalopathy, acute, infection-induced	ikraph	ikraph_edges_cleaned.csv
MONDO:0000167	Huntington disease and related disorders	ikraph	ikraph_edges_cleaned.csv
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	ikraph	ikraph_edges_cleaned.csv
MONDO:0000182	congenital myasthenic syndrome with tubular aggregates	ikraph	ikraph_edges_cleaned.csv
MONDO:0000190	ventricular fibrillation	ikraph	ikraph_edges_cleaned.csv
MONDO:0000210	thiopurine metabolic disease	ikraph	ikraph_edges_cleaned.csv
MONDO:0000212	hypercalcemia, infantile	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0000214	hypermanganesemia with dystonia	ikraph	ikraph_edges_cleaned.csv
MONDO:0000222	seminal vesicle acute gonorrhea	ikraph	ikraph_edges_cleaned.csv
MONDO:0000225	human monocytic ehrlichiosis	ikraph	ikraph_edges_cleaned.csv
MONDO:0000226	mineral metabolism disease	ikraph	ikraph_edges_cleaned.csv
MONDO:0000229	Indian tick typhus	ikraph	ikraph_edges_cleaned.csv
MONDO:0000230	Israeli tick typhus	ikraph	ikraph_edges_cleaned.csv
MONDO:0000234	Rickettsia parkeri spotted fever	ikraph	ikraph_edges_cleaned.csv
MONDO:0000236	oropharyngeal anthrax	ikraph	ikraph_edges_cleaned.csv
MONDO:0000240	invasive aspergillosis	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0000243	ectothrix infectious disease	ikraph	ikraph_edges_cleaned.csv
MONDO:0000244	endothrix infectious disease	ikraph	ikraph_edges_cleaned.csv
MONDO:0000245	tinea imbricata	ikraph	ikraph_edges_cleaned.csv
MONDO:0000248	Severe Dengue	ikraph	ikraph_edges_cleaned.csv
MONDO:0000249	secretory diarrhea	ikraph	ikraph_edges_cleaned.csv
MONDO:0000250	osmotic diarrheal disease	ikraph	ikraph_edges_cleaned.csv
MONDO:0000252	inflammatory diarrhea	ikraph	ikraph_edges_cleaned.csv
MONDO:0000253	piedra	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0000254	cutaneous mycosis	ikraph	ikraph_edges_cleaned.csv
MONDO:0000255	subcutaneous mycosis	ikraph	ikraph_edges_cleaned.csv
MONDO:0000256	systemic mycosis	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
MONDO:0000257	acute diarrhea	ikraph	ikraph_edges_cleaned.csv
MONDO:0000259	asymptomatic dengue	ikraph	ikraph_edges_cleaned.csv
